ID,Expression,HalideResult,HalideTime
4615,( && ( && ( && ( && ( && ( && num1 ( <= num0 num0 ) ) ( >= ( - num8 num1 ) ( - num8 num1 ) ) ) ( <= ( + ( + ( + ( + ( * v0 num4 ) v1 ) v2 ) num0 ) num3 ) ( + ( + ( + ( * v0 num4 ) v1 ) num0 ) v2 ) ) ) ( >= ( + ( + ( + ( + ( * v0 num4 ) v1 ) v2 ) num3 ) num3 ) ( + ( + ( + ( * v0 num4 ) v1 ) ( - ( + num4 num0 ) num1 ) ) v2 ) ) ) ( <= ( * v3 num3 ) ( + ( * v3 num3 ) num0 ) ) ) ( >= ( + ( * v3 num3 ) num2 ) ( + ( * v3 num3 ) ( - ( + num3 num0 ) num1 ) ) ) ),0,241
4616,( == ( min ( * v0 num1000 ) ( - v1 num1000 ) ) ( min ( * v0 num1000 ) ( - v1 num1000 ) ) ),1,717
4617,( == ( min ( / ( + ( max ( min ( * ( / ( - ( + v0 v1 ) num1 ) num8 ) num8 ) num1994 ) numneg5 ) num5 ) num63 ) ( + ( / ( + ( max ( min ( * ( / v1 num8 ) num8 ) num2004 ) num9 ) num180 ) num63 ) ( * ( / v2 num4 ) num4 ) ) ) ( min ( / ( + ( max ( min ( * ( / ( - ( + v0 v1 ) num1 ) num8 ) num8 ) num1994 ) numneg5 ) num5 ) num63 ) ( + ( / ( + ( max ( min ( * ( / v1 num8 ) num8 ) num2004 ) num9 ) num180 ) num63 ) ( * ( / v2 num4 ) num4 ) ) ) ),1,136
4618,( <= ( max ( + ( min ( - num249 v0 ) ( - ( + num0 num73 ) num1 ) ) num1 ) ( min ( max ( - num0 v0 ) num0 ) ( + num73 num0 ) ) ) ( min ( max ( - num0 v0 ) num0 ) ( + num73 num0 ) ) ),0,760
4619,( == ( - ( * ( + ( min ( / v0 num8 ) num0 ) v1 ) num8 ) ( + ( * v2 num4 ) v3 ) ) ( - ( * ( + ( min ( / v0 num8 ) num0 ) v1 ) num8 ) ( + ( * v2 num4 ) v3 ) ) ),1,50
4620,( == ( min ( / ( - ( + v0 v1 ) num1 ) num62 ) ( + ( + ( / v1 num62 ) ( * ( / v2 num11 ) num11 ) ) num10 ) ) ( min ( / ( - ( + v0 v1 ) num1 ) num62 ) ( + ( + ( / v1 num62 ) ( * ( / v2 num11 ) num11 ) ) num10 ) ) ),1,68
4621,( == ( - ( max ( + v0 v1 ) numneg499 ) ( + ( * v2 num2 ) v3 ) ) ( - ( max ( + v0 v1 ) numneg499 ) ( + ( * v2 num2 ) v3 ) ) ),1,50
4622,( == ( min ( * v0 num2 ) ( + v1 num37 ) ) ( min ( * v0 num2 ) ( + v1 num37 ) ) ),1,38
4623,( == ( * ( / ( min ( * v0 num224 ) num444 ) num4 ) num4 ) ( min ( * v0 num224 ) num444 ) ),1,57
4624,( != ( / ( + v0 num131 ) num126 ) num0 ),0,364
4625,( && ( && ( && ( && ( && ( && num1 ( <= ( + ( + ( * v0 num4 ) v1 ) num0 ) ( + ( + ( * v0 num4 ) num0 ) v1 ) ) ) ( >= ( + ( + ( * v0 num4 ) v1 ) num3 ) ( + ( + ( * v0 num4 ) ( - ( + num4 num0 ) num1 ) ) v1 ) ) ) ( <= v2 v2 ) ) ( >= v2 v2 ) ) ( <= num0 num0 ) ) ( >= ( - ( + num222 num0 ) num1 ) ( - ( + num222 num0 ) num1 ) ) ),1,151
4626,( < ( + ( + ( * v0 num4 ) v1 ) num3 ) ( + ( * ( + v0 num1 ) num4 ) v1 ) ),1,58
4627,( == ( * ( / ( * v0 numneg32 ) num8 ) num8 ) ( * v0 numneg32 ) ),1,56
4628,( == ( - ( * v0 num4 ) num308 ) ( - ( + ( - ( * v0 num4 ) num308 ) num320 ) num1 ) ),0,54
4629,( >= ( - v0 num41 ) ( - ( + ( - v0 num41 ) num79 ) num1 ) ),0,32
4630,( == ( + ( max ( min ( * ( / ( - ( * ( / v0 num8 ) num8 ) num5 ) num63 ) num8 ) num253 ) num4 ) ( * ( / ( + v1 num13 ) num4 ) num4 ) ) ( + ( max ( min ( * ( / ( - ( * ( / v0 num8 ) num8 ) num5 ) num63 ) num8 ) num253 ) num4 ) ( * ( / ( + v1 num13 ) num4 ) num4 ) ) ),1,95
4631,( == ( / ( + ( - v0 ( + ( * v1 num20 ) v2 ) ) num3 ) num4 ) ( / ( + ( - v0 ( + ( * v1 num20 ) v2 ) ) num3 ) num4 ) ),1,48
4632,( == ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num447 ) num32 ) num32 ) num1994 ) numneg5 ) ( max ( min ( * ( / v1 num32 ) num32 ) num2609 ) num610 ) ) num865 ) num250 ) ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num447 ) num32 ) num32 ) num1994 ) numneg5 ) ( max ( min ( * ( / v1 num32 ) num32 ) num2609 ) num610 ) ) num865 ) num250 ) ),1,267
4633,( == ( * ( / ( max ( min ( + ( * v1 numneg1000 ) ( - ( - ( + v2 v4 ) ( * v3 num128 ) ) v4 ) ) num128 ) num0 ) num4 ) num4 ) ( max ( min ( + ( * v1 numneg1000 ) ( - ( - ( + v2 v4 ) ( * v3 num128 ) ) v4 ) ) num128 ) num0 ) ),0,1133
4634,( == ( + ( * v0 num4 ) ( + ( * v1 num8 ) v2 ) ) ( + ( * v0 num4 ) ( + ( * v1 num8 ) v2 ) ) ),1,1182
4635,( == ( min ( / ( + ( + v0 v1 ) num127 ) num16 ) ( - v2 ( max ( + ( / ( - numneg112 ( % ( + ( min ( * v3 num128 ) ( - v4 num128 ) ) v0 ) num16 ) ) num16 ) ( * v5 num4 ) ) numneg3 ) ) ) ( min ( / ( + ( + v0 v1 ) num127 ) num16 ) ( - v2 ( max ( + ( / ( - numneg112 ( % ( + ( min ( * v3 num128 ) ( - v4 num128 ) ) v0 ) num16 ) ) num16 ) ( * v5 num4 ) ) numneg3 ) ) ) ),1,136
4636,( == ( min ( + ( * v0 num8 ) ( + ( * v1 num16 ) ( + ( * v2 num128 ) ( + ( min ( * ( + ( min ( - ( + ( * v2 numneg16 ) v3 ) v0 ) num15 ) ( * v1 numneg2 ) ) num8 ) numneg4 ) ( * ( min ( + ( min ( - ( + ( * v2 numneg16 ) v3 ) v0 ) num15 ) ( * v1 numneg2 ) ) num1 ) num8 ) ) ) ) ) ( + v4 num8 ) ) ( min ( + ( * v0 num8 ) ( + ( * v1 num16 ) ( + ( * v2 num128 ) ( + ( min ( * ( + ( min ( - ( + ( * v2 numneg16 ) v3 ) v0 ) num15 ) ( * v1 numneg2 ) ) num8 ) numneg4 ) ( * ( min ( + ( min ( - ( + ( * v2 numneg16 ) v3 ) v0 ) num15 ) ( * v1 numneg2 ) ) num1 ) num8 ) ) ) ) ) ( + v4 num8 ) ) ),1,140
4637,( == ( * ( / ( + ( max ( min ( + ( min ( * v3 num128 ) ( - v4 num128 ) ) v2 ) num1999 ) num0 ) ( * ( max ( min ( + ( min ( * v3 num128 ) ( - v4 num128 ) ) v2 ) num1871 ) numneg128 ) numneg1 ) ) num4 ) num4 ) ( + ( max ( min ( + ( min ( * v3 num128 ) ( - v4 num128 ) ) v2 ) num1999 ) num0 ) ( * ( max ( min ( + ( min ( * v3 num128 ) ( - v4 num128 ) ) v2 ) num1871 ) numneg128 ) numneg1 ) ) ),0,1649
4638,( == ( min ( + ( * v0 num4 ) v1 ) ( + v2 num34 ) ) ( min ( + ( * v0 num4 ) v1 ) ( + v2 num34 ) ) ),1,44
4639,( == ( / ( + ( - ( / ( + ( + v0 v1 ) num1 ) num2 ) ( / v1 num2 ) ) num135 ) num128 ) ( / ( + ( - ( / ( + ( + v0 v1 ) num1 ) num2 ) ( / v1 num2 ) ) num135 ) num128 ) ),1,76
4640,( == ( + ( / ( - ( min ( / ( + ( max ( min ( * ( / ( - ( + v0 v1 ) num1 ) num4 ) num8 ) num3994 ) numneg5 ) num27 ) num2 ) num1999 ) ( max ( / ( - ( max ( min ( * ( / v1 num4 ) num8 ) num4012 ) num13 ) num19 ) num2 ) num0 ) ) num16 ) num1 ) ( + ( / ( - ( min ( / ( + ( max ( min ( * ( / ( - ( + v0 v1 ) num1 ) num4 ) num8 ) num3994 ) numneg5 ) num27 ) num2 ) num1999 ) ( max ( / ( - ( max ( min ( * ( / v1 num4 ) num8 ) num4012 ) num13 ) num19 ) num2 ) num0 ) ) num16 ) num1 ) ),1,134
4641,( == ( min ( - num7 ( * ( - ( + ( * ( + ( * v0 num32 ) v1 ) num2 ) ( + ( max ( min ( / v2 num2 ) num999 ) num0 ) ( * v3 num126 ) ) ) ( min ( max ( min ( / ( - ( + v4 v2 ) num1 ) num2 ) num999 ) num0 ) ( + ( max ( min ( / v2 num2 ) num999 ) num0 ) num499 ) ) ) num2 ) ) ( - num251 ( * ( + ( * v0 num32 ) v1 ) num4 ) ) ) ( min ( - num7 ( * ( - ( + ( * ( + ( * v0 num32 ) v1 ) num2 ) ( + ( max ( min ( / v2 num2 ) num999 ) num0 ) ( * v3 num126 ) ) ) ( min ( max ( min ( / ( - ( + v4 v2 ) num1 ) num2 ) num999 ) num0 ) ( + ( max ( min ( / v2 num2 ) num999 ) num0 ) num499 ) ) ) num2 ) ) ( - num251 ( * ( + ( * v0 num32 ) v1 ) num4 ) ) ) ),1,190
4642,( <= ( max ( + ( min ( min ( - ( * ( / ( + ( - ( + v1 v2 ) ( * ( max ( min ( * ( / v3 num500 ) num8 ) num36 ) num5 ) num64 ) ) num1058 ) num704 ) num5 ) num1 ) ( - ( * ( / ( + ( - ( max ( min ( * ( min ( / ( + ( + v4 v3 ) num499 ) num500 ) num3 ) num8 ) num22 ) numneg7 ) ( max ( min ( * ( / v3 num500 ) num8 ) num36 ) num5 ) ) num15 ) num11 ) num5 ) num1 ) ) ( - ( + num0 ( * ( / ( + v5 num25 ) num11 ) num5 ) ) num1 ) ) num1 ) ( min ( max ( * ( / ( + ( - v2 ( * ( max ( min ( * ( / v3 num500 ) num8 ) num36 ) num5 ) num64 ) ) num1058 ) num704 ) num5 ) num0 ) ( + ( * ( / ( + v5 num25 ) num11 ) num5 ) num0 ) ) ) ( min ( max ( * ( / ( + ( - v2 ( * ( max ( min ( * ( / v3 num500 ) num8 ) num36 ) num5 ) num64 ) ) num1058 ) num704 ) num5 ) num0 ) ( + ( * ( / ( + v5 num25 ) num11 ) num5 ) num0 ) ) ),0,5352
4643,( == ( + ( - ( * ( max ( + ( / ( + v0 v1 ) num4 ) ( - ( * v2 num128 ) ( / ( + ( + v0 v1 ) num999 ) num4 ) ) ) numneg26 ) numneg1 ) num6 ) ( + ( / ( + v0 v1 ) num4 ) ( + ( * ( min ( / ( + ( min ( + ( / ( + ( % ( + v0 v1 ) num4 ) num999 ) num4 ) ( * v2 numneg128 ) ) num127 ) num6 ) num33 ) ( / ( + ( * ( max ( + ( / ( - numneg996 ( % ( + v0 v1 ) num4 ) ) num4 ) ( * v2 num128 ) ) numneg127 ) numneg4 ) num27 ) num132 ) ) num33 ) ( * v2 num128 ) ) ) ) ( + ( - ( * ( max ( + ( / ( + v0 v1 ) num4 ) ( - ( * v2 num128 ) ( / ( + ( + v0 v1 ) num999 ) num4 ) ) ) numneg26 ) numneg1 ) num6 ) ( + ( / ( + v0 v1 ) num4 ) ( + ( * ( min ( / ( + ( min ( + ( / ( + ( % ( + v0 v1 ) num4 ) num999 ) num4 ) ( * v2 numneg128 ) ) num127 ) num6 ) num33 ) ( / ( + ( * ( max ( + ( / ( - numneg996 ( % ( + v0 v1 ) num4 ) ) num4 ) ( * v2 num128 ) ) numneg127 ) numneg4 ) num27 ) num132 ) ) num33 ) ( * v2 num128 ) ) ) ) ),1,348
4644,( == ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num62 ) num63 ) ( / v1 num63 ) ) num8 ) num77 ) num67 ) ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num62 ) num63 ) ( / v1 num63 ) ) num8 ) num77 ) num67 ) ),1,62
4645,( == ( / ( + ( - v0 v1 ) num47 ) num34 ) ( / ( + ( - v0 v1 ) num47 ) num34 ) ),1,112
4646,( == ( - ( min ( - ( + v0 v1 ) ( * v2 num500 ) ) ( + v1 num500 ) ) ( + ( * v3 num4 ) v1 ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 num500 ) ) ( + v1 num500 ) ) ( + ( * v3 num4 ) v1 ) ) ),1,67
4647,( == ( + ( min ( max ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) ( + ( + ( min ( / v1 num8 ) num0 ) ( * v2 num8 ) ) num2 ) ) ( * v3 num4 ) ) ( + ( min ( max ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) ( + ( + ( min ( / v1 num8 ) num0 ) ( * v2 num8 ) ) num2 ) ) ( * v3 num4 ) ) ),1,77
4648,( == ( / ( + v0 num127 ) num128 ) ( / ( + v0 num127 ) num128 ) ),1,37
4649,( == ( max ( min ( min ( + v0 v1 ) ( + ( + ( max ( min v2 num1998 ) numneg1 ) v3 ) num3 ) ) num2000 ) ( min ( max ( + ( max ( min v2 num1998 ) numneg1 ) num1 ) v1 ) ( + ( + ( max ( min v2 num1998 ) numneg1 ) v3 ) num3 ) ) ) ( max ( min ( min ( + v0 v1 ) ( + ( + ( max ( min v2 num1998 ) numneg1 ) v3 ) num3 ) ) num2000 ) ( min ( max ( + ( max ( min v2 num1998 ) numneg1 ) num1 ) v1 ) ( + ( + ( max ( min v2 num1998 ) numneg1 ) v3 ) num3 ) ) ) ),1,134
4650,( == ( * ( / ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 num64 ) num355 ) num260 ) ) num260 ) ( + ( * ( / v2 num63 ) num64 ) num164 ) ) ( * ( / ( - ( + v1 v2 ) num1 ) num63 ) num64 ) ) numneg1 ) num4 ) num4 ) ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 num64 ) num355 ) num260 ) ) num260 ) ( + ( * ( / v2 num63 ) num64 ) num164 ) ) ( * ( / ( - ( + v1 v2 ) num1 ) num63 ) num64 ) ) numneg1 ) ),0,1929
4651,( == ( / ( + ( * ( - ( / ( max ( min ( + v0 v1 ) num1999 ) num0 ) num16 ) ( / ( - ( max ( min v1 num2002 ) num3 ) num3 ) num16 ) ) num8 ) num507 ) num500 ) ( / ( + ( * ( - ( / ( max ( min ( + v0 v1 ) num1999 ) num0 ) num16 ) ( / ( - ( max ( min v1 num2002 ) num3 ) num3 ) num16 ) ) num8 ) num507 ) num500 ) ),1,107
4652,( == ( - ( min ( - ( + v0 v1 ) ( * v2 num127 ) ) ( + ( + ( min ( * v3 num64 ) num63 ) v1 ) num43 ) ) ( * v3 num64 ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 num127 ) ) ( + ( + ( min ( * v3 num64 ) num63 ) v1 ) num43 ) ) ( * v3 num64 ) ) ),1,76
4653,( == ( min v0 num7 ) ( min v0 num7 ) ),1,54
4654,( == ( max ( min v0 num115 ) ( + ( min ( - v1 v2 ) num19 ) num96 ) ) ( max ( min v0 num115 ) ( + ( min ( - v1 v2 ) num19 ) num96 ) ) ),1,57
4655,( == ( min ( - v0 ( + ( * v1 num20 ) v2 ) ) v3 ) ( min ( - v0 ( + ( * v1 num20 ) v2 ) ) v3 ) ),1,36
4656,( == ( - ( min ( + ( / v0 num2 ) ( * ( / ( + ( min ( + ( * v1 num64 ) num63 ) v2 ) num10 ) num4 ) num4 ) ) ( + ( min ( / ( + ( + v3 v0 ) num1 ) num2 ) ( + ( + ( / v0 num2 ) ( * v1 num64 ) ) num63 ) ) num7 ) ) ( + ( * v1 num64 ) ( + ( / v0 num2 ) ( * v4 num15 ) ) ) ) ( - ( min ( + ( / v0 num2 ) ( * ( / ( + ( min ( + ( * v1 num64 ) num63 ) v2 ) num10 ) num4 ) num4 ) ) ( + ( min ( / ( + ( + v3 v0 ) num1 ) num2 ) ( + ( + ( / v0 num2 ) ( * v1 num64 ) ) num63 ) ) num7 ) ) ( + ( * v1 num64 ) ( + ( / v0 num2 ) ( * v4 num15 ) ) ) ) ),1,140
4657,( == ( min ( + ( * v0 num3 ) v1 ) ( + ( * ( + v2 v3 ) num8 ) num6 ) ) ( min ( + ( * v0 num3 ) v1 ) ( + ( * ( + v2 v3 ) num8 ) num6 ) ) ),1,60
4658,( == ( min ( * v0 num8 ) ( + ( + ( * v1 num68 ) ( * ( / ( + v2 v3 ) num8 ) num8 ) ) num52 ) ) ( min ( * v0 num8 ) ( + ( + ( * v1 num68 ) ( * ( / ( + v2 v3 ) num8 ) num8 ) ) num52 ) ) ),1,68
4659,( == ( - ( * ( / ( - ( + ( * v0 num128 ) v1 ) num5 ) num63 ) num64 ) num16 ) ( - ( + ( - ( * ( / ( - ( + ( * v0 num128 ) v1 ) num5 ) num63 ) num64 ) num16 ) ( + ( * ( / ( + ( + v1 v2 ) num62 ) num63 ) num64 ) num64 ) ) num1 ) ),0,190
4660,( == ( - v0 ( / v1 num8 ) ) ( - v0 ( / v1 num8 ) ) ),1,74
4661,( == ( - ( / ( - ( + v0 v1 ) num1 ) num16 ) ( + ( * ( + ( * v2 num8 ) v3 ) num4 ) v4 ) ) ( - ( / ( - ( + v0 v1 ) num1 ) num16 ) ( + ( * ( + ( * v2 num8 ) v3 ) num4 ) v4 ) ) ),1,69
4662,( == ( + ( * v0 num126 ) ( * v1 num251 ) ) ( + ( * v0 num126 ) ( * v1 num251 ) ) ),1,38
4663,( == ( min ( * v0 num8 ) ( + ( * ( + ( min ( * ( min ( + ( / ( + ( % ( + ( min ( * v1 num64 ) ( - v2 num64 ) ) v3 ) num8 ) num71 ) num8 ) ( * v4 numneg3 ) ) num2 ) num2 ) ( + ( * ( max ( * v4 num3 ) num7 ) numneg2 ) num18 ) ) ( * v5 num2 ) ) num4 ) num3 ) ) ( min ( * v0 num8 ) ( + ( * ( + ( min ( * ( min ( + ( / ( + ( % ( + ( min ( * v1 num64 ) ( - v2 num64 ) ) v3 ) num8 ) num71 ) num8 ) ( * v4 numneg3 ) ) num2 ) num2 ) ( + ( * ( max ( * v4 num3 ) num7 ) numneg2 ) num18 ) ) ( * v5 num2 ) ) num4 ) num3 ) ) ),1,157
4664,( == ( min ( min ( / ( + ( - ( min ( + ( + ( min ( * ( / ( min ( - v0 v1 ) ( + ( * v2 num64 ) num14 ) ) num4 ) num4 ) ( + ( * v2 num64 ) num11 ) ) v1 ) num3 ) v0 ) ( + ( * v2 num64 ) v1 ) ) num59 ) num2 ) ( + ( / ( - ( + v3 v4 ) ( * ( + ( * v2 num64 ) v1 ) num2 ) ) num4 ) num22 ) ) ( + v5 num30 ) ) ( min ( min ( / ( + ( - ( min ( + ( + ( min ( * ( / ( min ( - v0 v1 ) ( + ( * v2 num64 ) num14 ) ) num4 ) num4 ) ( + ( * v2 num64 ) num11 ) ) v1 ) num3 ) v0 ) ( + ( * v2 num64 ) v1 ) ) num59 ) num2 ) ( + ( / ( - ( + v3 v4 ) ( * ( + ( * v2 num64 ) v1 ) num2 ) ) num4 ) num22 ) ) ( + v5 num30 ) ) ),1,184
4665,( <= ( max ( + ( min ( min ( min ( + ( * ( - v5 v4 ) num2 ) num9 ) ( - ( / ( + ( + v2 v3 ) num31 ) num4 ) ( * v4 num2 ) ) ) ( - ( / ( + ( min ( + ( * v5 num8 ) num5 ) ( + v2 v3 ) ) num34 ) num4 ) ( * v4 num2 ) ) ) ( - ( + num0 ( + ( * ( min ( - ( - ( / ( + ( + v6 v7 ) num15 ) num8 ) ( * v8 num16 ) ) ( / v7 num8 ) ) num11 ) num2 ) num11 ) ) num1 ) ) num1 ) ( min ( max ( + ( - ( / ( + v3 num34 ) num4 ) ( * v4 num2 ) ) num1 ) num0 ) ( + ( + ( * ( min ( - ( - ( / ( + ( + v6 v7 ) num15 ) num8 ) ( * v8 num16 ) ) ( / v7 num8 ) ) num11 ) num2 ) num11 ) num0 ) ) ) ( min ( max ( + ( - ( / ( + v3 num34 ) num4 ) ( * v4 num2 ) ) num1 ) num0 ) ( + ( + ( * ( min ( - ( - ( / ( + ( + v6 v7 ) num15 ) num8 ) ( * v8 num16 ) ) ( / v7 num8 ) ) num11 ) num2 ) num11 ) num0 ) ) ),0,4223
4666,( == ( / ( + ( - ( / ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) num8 ) ( / ( max ( min ( / v1 num8 ) num249 ) num0 ) num8 ) ) num18 ) num17 ) ( / ( + ( - ( / ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) num8 ) ( / ( max ( min ( / v1 num8 ) num249 ) num0 ) num8 ) ) num18 ) num17 ) ),1,461
4667,( == ( / ( + ( * ( - ( / ( - ( + v0 v1 ) num1 ) num500 ) ( / v1 num500 ) ) num64 ) num159 ) num71 ) ( / ( + ( * ( - ( / ( - ( + v0 v1 ) num1 ) num500 ) ( / v1 num500 ) ) num64 ) num159 ) num71 ) ),1,121
4668,( != ( / ( + v0 num999 ) num1000 ) num0 ),0,355
4669,( == ( min ( - ( max ( min ( / ( + ( + v0 v1 ) num47 ) num16 ) num124 ) num0 ) ( max ( min ( / v1 num16 ) num126 ) num2 ) ) ( + v2 num3 ) ) ( min ( - ( max ( min ( / ( + ( + v0 v1 ) num47 ) num16 ) num124 ) num0 ) ( max ( min ( / v1 num16 ) num126 ) num2 ) ) ( + v2 num3 ) ) ),1,1714
4670,( == ( min ( max ( max ( / ( + v0 num12 ) num8 ) ( - v1 num32 ) ) num1 ) ( + ( + ( min v2 numneg20 ) v1 ) num4 ) ) ( min ( max ( max ( / ( + v0 num12 ) num8 ) ( - v1 num32 ) ) num1 ) ( + ( + ( min v2 numneg20 ) v1 ) num4 ) ) ),1,75
4671,( == ( + ( / ( - numneg492 ( % ( + ( min ( * v0 num500 ) ( - v1 num500 ) ) v2 ) num8 ) ) num8 ) ( * v3 num4 ) ) ( + ( / ( - numneg492 ( % ( + ( min ( * v0 num500 ) ( - v1 num500 ) ) v2 ) num8 ) ) num8 ) ( * v3 num4 ) ) ),1,70
4672,( == ( * ( + ( + ( * v0 num20 ) v1 ) v2 ) num8 ) ( * ( + ( + ( * v0 num20 ) v1 ) v2 ) num8 ) ),1,41
4673,( == ( - ( * v0 num8 ) num18 ) ( - ( + ( - ( * v0 num8 ) num18 ) ( + ( * ( - v1 v0 ) num8 ) num64 ) ) num1 ) ),0,90
4674,( == ( min ( max ( min ( + v0 v1 ) num2000 ) num1 ) ( - ( max ( min v1 num1999 ) num0 ) num5 ) ) ( min ( max ( min ( + v0 v1 ) num2000 ) num1 ) ( - ( max ( min v1 num1999 ) num0 ) num5 ) ) ),1,67
4675,( >= ( max ( / ( - v0 num24 ) num1000 ) num0 ) ( - ( + ( max ( / ( - v0 num24 ) num1000 ) num0 ) ( max ( - ( / ( + v0 num999 ) num1000 ) ( max ( / ( - v0 num24 ) num1000 ) num0 ) ) num0 ) ) num1 ) ),0,742
4676,( >= ( + ( * ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num127 ) num32 ) num4 ) num246 ) numneg3 ) ( max ( min ( * ( / ( - ( + ( min v0 num125 ) v1 ) num125 ) num32 ) num4 ) num285 ) num36 ) ) num8 ) num322 ) num0 ),0,1669
4677,( == ( min ( - ( - ( / ( + ( + v0 v1 ) num3 ) num2 ) ( * v2 num63 ) ) ( / v1 num2 ) ) ( + ( min v3 num25 ) num7 ) ) ( min ( - ( - ( / ( + ( + v0 v1 ) num3 ) num2 ) ( * v2 num63 ) ) ( / v1 num2 ) ) ( + ( min v3 num25 ) num7 ) ) ),1,87
4678,( == ( + ( * v0 num500 ) ( + ( * v1 num128 ) v2 ) ) ( + ( * v0 num500 ) ( + ( * v1 num128 ) v2 ) ) ),1,30
4679,( == ( / ( + ( - ( / ( - ( + v0 v1 ) num1 ) num65 ) ( / v1 num65 ) ) num5 ) num4 ) ( / ( + ( - ( / ( - ( + v0 v1 ) num1 ) num65 ) ( / v1 num65 ) ) num5 ) num4 ) ),1,59
4680,( != ( / ( + ( * v0 num8 ) num53 ) num34 ) num0 ),0,440
4681,( == ( + ( / v0 num32 ) ( * v1 num37 ) ) ( + ( / v0 num32 ) ( * v1 num37 ) ) ),1,23
4682,( == ( min ( max ( - ( / ( + ( + v0 v1 ) num15 ) num16 ) ( / ( - v1 num34 ) num16 ) ) ( - ( - ( / ( + ( + v0 v1 ) num79 ) num16 ) ( / ( - v1 num2 ) num16 ) ) num1 ) ) ( + v2 num3 ) ) ( min ( max ( - ( / ( + ( + v0 v1 ) num15 ) num16 ) ( / ( - v1 num34 ) num16 ) ) ( - ( - ( / ( + ( + v0 v1 ) num79 ) num16 ) ( / ( - v1 num2 ) num16 ) ) num1 ) ) ( + v2 num3 ) ) ),1,150
4683,( == ( + ( * v0 num129 ) ( * ( / v1 num2 ) num2 ) ) ( + ( * v0 num129 ) ( * ( / v1 num2 ) num2 ) ) ),1,47
4684,( == ( + ( min ( * v0 num64 ) num61 ) ( + ( min ( * v1 num125 ) ( - v2 num125 ) ) v3 ) ) ( + ( min ( * v0 num64 ) num61 ) ( + ( min ( * v1 num125 ) ( - v2 num125 ) ) v3 ) ) ),1,48
4685,( == ( + ( * v0 num4 ) ( - ( max ( min ( + ( * v1 num16 ) v2 ) ( - ( min ( + v3 v2 ) num2015 ) num16 ) ) num0 ) ( max ( min ( + ( * v1 num16 ) v2 ) ( - ( min ( + v3 v2 ) num2000 ) num16 ) ) numneg15 ) ) ) ( + ( * v0 num4 ) ( - ( max ( min ( + ( * v1 num16 ) v2 ) ( - ( min ( + v3 v2 ) num2015 ) num16 ) ) num0 ) ( max ( min ( + ( * v1 num16 ) v2 ) ( - ( min ( + v3 v2 ) num2000 ) num16 ) ) numneg15 ) ) ) ),1,1118
4686,( == ( + ( / v0 num32 ) ( * v1 num2 ) ) ( + ( / v0 num32 ) ( * v1 num2 ) ) ),1,37
4687,( == ( * ( / ( * ( / ( max ( min ( + ( * v2 num64 ) ( / v1 num4 ) ) num499 ) num0 ) num8 ) numneg1 ) num2 ) num2 ) ( * ( / ( max ( min ( + ( * v2 num64 ) ( / v1 num4 ) ) num499 ) num0 ) num8 ) numneg1 ) ),0,1338
4688,( == ( + ( / ( - ( max ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) num499 ) num0 ) ( max ( min ( / v1 num4 ) num499 ) num0 ) ) num16 ) num1 ) ( + ( / ( - ( max ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) num499 ) num0 ) ( max ( min ( / v1 num4 ) num499 ) num0 ) ) num16 ) num1 ) ),1,249
4689,( == ( + ( / ( - ( / ( - ( + v0 v1 ) num1 ) num32 ) ( / v1 num32 ) ) num2 ) num1 ) ( + ( / ( - ( / ( - ( + v0 v1 ) num1 ) num32 ) ( / v1 num32 ) ) num2 ) num1 ) ),1,305
